MEDIA_TY,TITLE_NM,PLACE_NM,PLACE_TY,ADDR,LC_LA,LC_LO,ADDR_area
show,생활의달인,만두향,restaurant,서울특별시 중랑구 면목로74길 6-4,37.5889265,127.0879202,서울
show,생활의달인,동해루,restaurant,서울특별시 중랑구 면목천로23길 44,37.589985,127.082428,서울
show,생활의달인,번암반점,restaurant,세종특별자치시 조치원읍 허만석로 13-5,36.5833299,127.2932935,세종
show,생활의달인,정입면,restaurant,울산광역시 남구 팔등로 131,35.5474765,129.3205065,울산
show,생활의달인,프랑스백반,restaurant,인천광역시 강화군 길상면 해안남로 122 107호,37.6104495,126.5078999,인천
show,생활의달인,옛날수제도너츠,cafe,인천광역시 계양구 계양산로215번길 2,37.5475917,126.7401098,인천
show,생활의달인,백령도메밀청풍면옥,restaurant,인천광역시 남동구 석정로 585 (주)계전산업,37.4679144,126.6995577,인천
show,생활의달인,수정냉면,restaurant,인천광역시 남동구 용천로17번길 40,37.4511969,126.7119221,인천
show,생활의달인,손칼국수,restaurant,인천광역시 남동구 인주대로 545-1,37.4505237,126.69751,인천
show,생활의달인,삼일반점,restaurant,인천광역시 미추홀구 독배로446번길 6,37.4590945,126.6491467,인천
show,생활의달인,꼬끼오통닭,restaurant,인천광역시 미추홀구 수봉로 37-1,37.4628409,126.657046,인천
show,생활의달인,교레츠라멘,restaurant,인천광역시 부평구 길주남로 19-1 1층 101호,37.5048023,126.7237592,인천
show,생활의달인,해민면옥,restaurant,인천광역시 부평구 부평대로38번길 4 1층,37.4946009,126.723182,인천
show,생활의달인,바우막국수,restaurant,인천광역시 부평구 부평문화로53번길 26 1층,37.4952304,126.7220619,인천
show,생활의달인,삼미당,restaurant,인천광역시 부평구 부평문화로72번길 10-5,37.4936104,126.724065,인천
show,생활의달인,과일떡볶이,restaurant,인천광역시 부평구 육동로 34-1,37.4882041,126.7253895,인천
show,생활의달인,미도방만두,restaurant,인천광역시 서구 서곶로 355,37.5492543,126.6767132,인천
show,생활의달인,툴롱,restaurant,인천광역시 연수구 인천타워대로132번길 30 208호,37.3859505,126.643537,인천
show,생활의달인,영종원조국수,restaurant,인천광역시 중구 운중로48번길 9,37.4924188,126.538727,인천
show,생활의달인,순고후문호떡,restaurant,전라남도 순천시 청사큰길 77,34.9466724,127.4862412,전라
show,생활의달인,엄마매점,restaurant,전라남도 여수시 돌산읍 돌산로 3551,34.727769,127.743914,전라
show,생활의달인,삼산떡방앗간,cafe,전라남도 해남군 해남읍 홍교로 107,34.5667798,126.6018242,전라
show,생활의달인,진성원,restaurant,전라북도 군산시 구암3.1로 70-1,35.9812303,126.7269271,전라
show,생활의달인,다다원,restaurant,전라북도 군산시 구영5길 21-3,35.9852793,126.707319,전라
show,생활의달인,멧돌방식당,restaurant,전라북도 군산시 금암3길 3,35.9866436,126.7214553,전라
show,생활의달인,명동소바,restaurant,전라북도 군산시 평화길 122 1층,35.9871679,126.716904,전라
show,생활의달인,신생반점,restaurant,전라북도 부안군 부안읍 낭주길 7,35.7289615,126.7379055,전라
show,생활의달인,이북할머니멸치국수,restaurant,전라북도 완주군 삼례읍 동학로 30,35.9104495,127.0749897,전라
show,생활의달인,청솔분식,restaurant,전라북도 익산시 신동로 131 1층,35.9578527,126.9658005,전라
show,생활의달인,신생반점,restaurant,전라북도 익산시 중앙로 12-43,35.9386736,126.948066,전라
show,생활의달인,익산 원조 영광 통닭,restaurant,전라북도 익산시 중앙로3길 27 중앙시장 2층,35.9417207,126.950114,전라
show,생활의달인,송해븐,cafe,전라북도 전주시 덕진구 만성중앙로 50 1층,35.8424719,127.076895,전라
show,생활의달인,여만국수전문점,restaurant,전라북도 전주시 덕진구 사평로 56,35.8420201,127.122432,전라
show,생활의달인,우리밀누룩꽃빵,cafe,전라북도 전주시 덕진구 석소5길 17,35.8336108,127.1725573,전라
show,생활의달인,미르밀옥류관 본점,restaurant,전라북도 전주시 완산구 마전들로 71,35.8212323,127.1033248,전라
show,생활의달인,대보장,restaurant,전라북도 전주시 완산구 전라감영4길 3,35.8157329,127.144865,전라
show,생활의달인,형제도식당,restaurant,제주특별자치도 서귀포시 일주서로 915,33.2578158,126.412826,제주
show,생활의달인,송림반점,restaurant,제주특별자치도 제주시 관덕로 2-1,33.5124146,126.5198134,제주
show,생활의달인,재벌식당,restaurant,제주특별자치도 제주시 도령로7길 20 신광아파트,33.4906867,126.4844481,제주
show,생활의달인,회심,restaurant,제주특별자치도 제주시 아봉로 200 1층,33.4804228,126.5754748,제주
show,생활의달인,중동오뎅집,restaurant,충청남도 공주시 제민천3길 42,36.4520089,127.123618,충청
show,생활의달인,사랑분식,restaurant,충청남도 당진시 합덕읍 중동1길 39-1,36.8084245,126.7731608,충청
show,생활의달인,타네베이커리,cafe,충청남도 보령시 명천로4길 15 107호,36.3325115,126.6004286,충청
show,생활의달인,황제칼국수,restaurant,충청남도 서산시 고운로 118,36.7809324,126.4499111,충청
show,생활의달인,의생원,restaurant,충청남도 서천군 서천읍 군청로 32,36.0775301,126.6912604,충청
show,생활의달인,하루베이커리,cafe,충청남도 아산시 용화로48번길 4-10,36.7747859,127.009313,충청
show,생활의달인,마늘떡볶이,restaurant,충청남도 천안시 동남구 버들로 5,36.8092924,127.148681,충청
show,생활의달인,문정식당,restaurant,충청북도 옥천군 옥천읍 향수3길 20,36.3144739,127.5806722,충청
show,생활의달인,경남옥,restaurant,충청북도 청주시 상당구 문의면 문의시내1길 7-2,36.5169767,127.4965831,충청
show,생활의달인,평양면옥,restaurant,충청북도 청주시 상당구 중앙로 51,36.6417295,127.4882094,충청
show,생활의달인,이찌바텐동,restaurant,충청북도 청주시 서원구 장전로20번길 18 1층,36.6159838,127.4501742,충청
show,생활의달인,신성당,restaurant,충청북도 청주시 청원구 오창읍 오창양지길 19-8 2층,36.7382579,127.444839,충청
show,생활의달인,맛있는 왕만두,restaurant,충청북도 청주시 청원구 충청대로 56,36.6617556,127.4917,충청
show,생활의달인,베이커리이와정,cafe,충청북도 충주시 연수동산로7길 2,36.9831812,127.941529,충청
show,생활의달인,한입소반,restaurant,서울특별시 용산구 청파로45길 3,37.544079,126.970407,서울
artist,샤이니,각두골,restaurant,강원도 양양군 서면 설악로 1111-10,38.075008,128.473099,강원
artist,샤이니,엘 스튜디오,playground,경기도 고양시 일산동구 문원길 67-27,37.712508,126.817961,경기
artist,샤이니,호수공원,playground,경기도 고양시 일산동구 장항동 호수로 731,37.656748,126.76625,경기
artist,샤이니,오지랖포차,restaurant,경기도 광명시 범안로 1042,37.461804,126.879014,경기
artist,샤이니,헤이리 예술마을,playground,경기도 파주시 탄현면 헤이리마을길 70-21,37.788146,126.698883,경기
artist,샤이니,숙영식당,restaurant,경상북도 경주시 계림로 60,35.839681,129.213841,경상
artist,샤이니,월정교,playground,경상북도 경주시 교동 274,35.829222,129.218045,경상
artist,샤이니,리초야,cafe,경상북도 경주시 교촌길 2,35.8330322,129.2139389,경상
artist,샤이니,교촌가람,cafe,경상북도 경주시 교촌길 39-11,35.829923,129.215598,경상
artist,샤이니,교촌마을,playground,경상북도 경주시 교촌길 39-2,35.829625,129.217201,경상
artist,샤이니,경주월드,playground,경상북도 경주시 보문로 544,35.835594,129.282884,경상
artist,샤이니,천마총,playground,경상북도 경주시 황남동 262,35.838758,129.210384,경상
artist,샤이니,대릉원,playground,경상북도 경주시 황남동 계림로 9,35.838046,129.212381,경상
artist,샤이니,토담골,restaurant,서울특별시 강남구 삼성로 766 유림빌딩,37.523298,127.04819,서울
artist,샤이니,청담순대국,restaurant,서울특별시 강남구 삼성로149길 30 1층,37.5231807,127.0451536,서울
artist,샤이니,영동교집 청담직영점,restaurant,서울특별시 강남구 선릉로148길 11,37.522576,127.040573,서울
artist,샤이니,리버시티 수상스키장,playground,서울특별시 강남구 압구정로11길 37-53 한강시민공원내 잠원1지구,37.529089,127.018929,서울
artist,샤이니,컬러플레이스 퍼스널컬러진단,playground,서울특별시 강남구 언주로65길 13 제이케이빌딩 3층,37.495041,127.044864,서울
artist,샤이니,신의주찹쌀순대 청담점,restaurant,서울특별시 강남구 영동대로 725,37.522532,127.055187,서울
artist,샤이니,스위스 그랜드 호텔,stay,서울특별시 서대문구 연희로 353,37.588838,126.93403,서울
artist,샤이니,한신메디피아,shop,서울특별시 서초구 잠원로 94,37.51216,127.007977,서울
artist,샤이니,에스엠엔터테인먼트,playground,서울특별시 성동구 왕십리로 83-21,37.544218,127.044199,서울
artist,샤이니,KSPO DOME,playground,서울특별시 송파구 올림픽로 424,37.5209657,127.116064,서울
artist,샤이니,엉터리 통닭,restaurant,서울특별시 용산구 회나무로 38-1,37.539675,126.990746,서울
artist,샤이니,대림미술관,playground,서울특별시 종로구 자하문로4길 21,37.577463,126.97334,서울
artist,샤이니,금돼지식당,restaurant,서울특별시 중구 다산로 149,37.557057,127.009465,서울
artist,샤이니,장충체육관,playground,서울특별시 중구 동호로 241,37.558206,127.00672,서울
artist,샤이니,조양방직,cafe,인천광역시 강화군 강화읍 향나무길5번길 12,37.746768,126.480232,인천
artist,샤이니,서연의 집,cafe,제주특별자치도 서귀포시 남원읍 위미해안로 86,33.269386,126.655697,제주
artist,샤이니,제주 신라 호텔,playground,제주특별자치도 서귀포시 중문관광로72번길 75,33.247398,126.408036,제주
drama,서류상 아빠,바람뜰,playground,경기도 파주시 탄현면 법흥로 100-1,37.776558,126.70661,경기
drama,"서른, 아홉",스퀘어루트,cafe,강원도 고성군 죽왕면 가향길 2-7,38.375259,128.50571,강원
drama,"서른, 아홉",바바라플라워카페,store,경기도 고양시 일산동구 중앙로1261번길 55,37.657622,126.77065,경기
drama,"서른, 아홉",분당메모리얼파크,playground,경기도 서남시 분당구새나리로 79,37.403669,127.16401,경기
drama,"서른, 아홉",롯데백화점 동탄점,store,경기도 화성시 동탄역로 160,37.200653,127.09799,경기
drama,"서른, 아홉",놋토 갤러리숍 1호점,playground,서울특별시 강남구 도산대로17길 29,37.520609,127.0241,서울
drama,"서른, 아홉",봉은사,playground,서울특별시 강남구 봉은사로 531,37.5151248,127.056921,서울
drama,"서른, 아홉",디벙크,cafe,서울특별시 마포구 성지1길 30 지하 2층,37.547921,126.91513,서울
drama,"서른, 아홉",월드컵로10길,playground,서울특별시 마포구 월드컵로10길 48,37.555355,126.91408,서울
drama,"서른, 아홉",이 마스,cafe,서울특별시 마포구 월드컵로12길 53,37.556056,126.9139,서울
drama,"서른, 아홉",월드컵북로54길,playground,서울특별시 마포구 월드컵북로54길 25 상암DMC 푸르지오시티,37.581631,126.88829,서울
drama,"서른, 아홉",블룸팔레트,store,서울특별시 마포구 월드컵북로60길 13,37.582831,126.8852,서울
drama,"서른, 아홉",엔제리너스 석촌호수DI점,cafe,서울특별시 송파구 석촌호수로 224,37.507187,127.10191,서울
drama,"서른, 아홉",롯데콘서트홀,playground,서울특별시 송파구 올림픽로 300 롯데월드몰 8층 롯데콘서트홀,37.5126,127.1027,서울
drama,"서른, 아홉",운산,restaurant,서울특별시 영등포구 여의공원로 101,37.529282,126.92486,서울
drama,"서른, 아홉",더백푸드트럭,restaurant,서울특별시 용산구 신흥로20길 45-1,37.547512,126.98404,서울
drama,"서른, 아홉",해밀톤 호텔별관,stay,서울특별시 용산구 이태원로27가길 26,37.535099,126.99377,서울
drama,"서른, 아홉",역사책방,playground,서울특별시 종로구 자하문로10길 24,37.579291,126.97281,서울
drama,"서른, 아홉",장흥교도소 세트장,playground,전라남도 장흥군 장흥읍 원도리 191,34.686804,126.91329,전라
drama,서른이지만 열일곱입니다,크랙킨,restaurant,경기도 고양시 일산동구 무궁화로141번길 8-8,37.669845,126.77736,경기
drama,서른이지만 열일곱입니다,고양아람누리,playground,경기도 고양시 일산동구 중앙로 1286 고양아람누리,37.661427,126.77433,경기
drama,서른이지만 열일곱입니다,분당메모리얼파크,playground,경기도 서남시 분당구새나리로 79,37.403669,127.16401,경기
